25 46 59 69 51 39 38 9 48 23 35 14 34 28 62 106 52 31 64 85 59
59 25 70 59 40 41 53 72 30 102 48 32 69 93 64 29 24 45 35 22 67
28 33 18 74 41 29 20 21 17 19 56 34 103 37 59 61 55 23 84 92 46
43 24 60 39 60 36 81 62 78 49 61 55 25 32 46 35 87 32 34 60 49
40 66 36 53 30 20 34 23 53 31 90 47 45 93 55 30 15 53 53 65 70
21 33 36 66 28 65 75 32 18 37 24 22 71 97 26 98 49 51 69 42 43
40 45 60 50 98 57 60 34 69 35 45 90 45 3 83 72 97 78 29 15 116
53 26 57 51 113 110 78 11 39 41 59 63 42 17 97 59 24 54 86 35 78
22 22 64 115 23 49 65 40 45 30 83 36 78 79 41 50 69 55 45 126 77
34 51 42 18 99 27 40 38 98 47 35 33 27 82 120 62 40 73 125 76 23
22 60 41 53 92 82 75 28 44 83 53 49 63 54 26 29 20 22 55 22 90
32 68 48 30 85 71 23 76 19 56 82 44 105 80 43 60 33 29 52 69 64
38 31 49 78 79 19 73 53 53 43 35 81 54 73 37 53 71 69 41 41 54
52 13 24 9 37 18 18 34 81 76 26 80 68 26 45 42 35 39 93 61 7
29 19 55 43 29 41 43 21 17 27 60 48 82 41 48 114 13 43 72 47 49
87 70 35 40 19 34 60 72 31 86 20 48 77 16 15 25 63 69 36 63 89
51 32 72 58 65 53 18 106 85 47 77 113 36 44 38 16 30 59 47 38 19
72 10 16 128 13 113 25 23 9 69 34 10 52 59 40 64 30 56 28 52 30
67 56 43 48 77 54 70 88 18 33 44 76 42 54 102 43 44 52 48 102 14
29 94 58 44 61 19 27 71 27 35 49 41 21 39 50 34 59 31 73 29 53
52 40 24 56 33 43 53 47 25 86 44 17 58 57 35 55 96 29 43 22 33
48 16 46 24 67 57 23 74 40 65 49 12 45 33 12 88 44 64 98 50 67
51 62 37 68 43 42 45 18 85 51 86 55 48 50 53 30 13 21 51 14 43
72 39 43 27 36 32 61 78 62 41 63 43 6 78 39 18 36 42 53 31 87
38 82 19 59 94 33 38 61 71 48 25 47 32 99 22 34 55 65 51 60 46
110 5 73 22 77 72 46 38 36 64 64 70 18 39 40 48 30 69 78 73 76
24 27 28 41 43 29 18 89 31 64 58 71 90 25 98 50 83 69 49 22 50
50 41 52 62 14 46 15 51 23 28 57 26 104 49 25 36 40 51 71 112 31
47 75 56 58 12 34 34 65 36 34 49 47 35 70 60 94 34 25 39 55 28
63 51 14 38 26 52 94 72 79 94 73 57 50 49 53 127 71 24 23 43 35
42 52 26 37 70 40 38 30 25 80 31 28 52 42 14 24 15 91 23 55 47
57 25 19 58 46 9 28 42 73 25 15 48 54 79 28 37 28 42 43 62 39
59 62 79 58 63 57 84 108 36 59 77 51 34 57 55 32 52 90 34 62 53
55 69 40 71 42 43 28 68 44 53 42 47 46 52 31 61 21 55 16 37 70
8 33 32 35 98 51 59 39 37 43 81 21 30 80 49 13 10 44 46 86 79
49 40 37 27 39 23 15 29 36 98 79 70 48 44 78 17 19 120 47 34 89
14 33 18 41 60 34 33 55 42 12 57 34 30 4 56 58 56 98 64 46 45
22 18 66 22 72 15 62 79 39 28 53 64 26 5 104 57 28 82 36 56 25
31 85 38 14 39 39 21 14 66 10 28 41 46 35 50 12 89 72 75 60 29
64 12 19 61 32 33 51 57 44 63 48 63 65 96 49 66 39 16 71 66 39
51 44 20 28 54 31 30 49 61 53 73 96 60 97 24 39 69 24 21 60 59
52 38 37 34 73 23 52 31 88 44 47 58 11 49 58 16 81 39 58 51 42
26 56 23 41 37 56 69 16 15 26 21 37 38 84 47 9 24 99 76 20 35
27 33 25 65 59 61 19 37 37 78 53 46 52 29 23 37 52 52 10 49 76
46 10 24 65 21 65 36 34 68 33 15 54 42 35 56 45 32 11 37 42 60
12 30 62 86 71 20 22 77 39 60 62 61 100 88 53 36 43 77 31 24 29
26 24 22 7 42 10 50 16 34 49 24 37 50 50 95 45 50 83 37 55 39
16 9 89 35 46 87 80 46 42 84 34 81 37 98 51 51 61 22 40 47 6
57 63 91 40 36 81 69 56 63 58 85 7 71 47 29 77 47 74 75 57 82
68 49 48 51 58 58 52 59 80 38 67 60 32 38 41 80 50 23 53 40 82
21 28 46 67 14 15 58 57 24 17 133 84 48 24 39 4 27 41 27 13 17
30 50 59 73 60 44 51 75 32 106 79 87 16 82 78 47 87 16 92 55 61
60 42 88 11 32 13 44 54 21 42 90 54 60 8 41 56 51 58 69 66 38
41 91 21 53 30 32 64 44 22 45 35 53 53 26 112 38 65 17 97 52 39
16 60 52 29 30 48 51 44 54 21 20 14 23 28 37 110 56 66 87 6 91
61 49 76 12 54 81 47 28 54 15 60 47 37 62 43 45 64 50 59 64 44
43 48 33 28 37 36 67 83 33 77 28 74 34 29 70 28 61 7 19 38 51
55 31 75 48 69 42 76 65 78 71 91 9 75 79 84 86 21 41 10 74 69
51 20 53 25 5 6 43 67 82 37 65 35 61 83 50 34 82 55 90 91 59
46 18 23 47 32 22 71 11 29 38 122 39 82 66 67 66 58 41 30 67 43
56 61 35 75 28 90 39 16 68 70 36 31 23 30 45 74 18 15 65 48 80
17 29 37 112 42 89 97 112 13 52 54 25 58 50 46 41 31 83 91 86 57
28 28 41 33 29 61 36 40 38 77 38 61 23 69 14 53 49 64 52 12 66
95 60 28 50 77 32 17 15 38 45 53 73 63 60 44 66 46 49 34 33 51
48 37 34 45 93 55 50 52 8 43 73 61 68 30 52 29 3 70 79 97 46
81 66 27 47 42 47 43 86 15 44 41 51 17 52 28 60 119 26 69 29 115
29 79 15 22 39 24 73 62 51 30 63 47 64 31 26 145 53 75 32 36 17
39 29 31 27 41 52 48 82 41 29 52 61 67 15 69 72 17 20 66 75 34
69 14 25 34 32 57 26 86 104 67 34 57 36 20 97 19 54 35 41 23 24
14 42 76 43 38 28 60 31 88 57 31 35 25 13 19 68 49 98 13 69 78
24 41 50 47 50 43 46 41 21 11 23 7 16 31 33 46 61 7 79 37 84
52 35 35 52 86 42 38 14 69 48 82 53 37 48 96 75 52 65 105 22 82
48 28 18 34 67 59 32 13 86 8 81 60 32 82 78 34 42 50 31 65 31
36 67 37 30 61 77 42 102 57 12 40 71 45 113 26 48 56 110 28 15 47
55 14 75 62 67 41 15 65 42 84 39 41 57 41 34 29 75 114 5 38 59
53 14 61 18 45 81 18 42 34 130 50 43 37 47 29 33 61 50 43 26 16
67 85 68 58 25 89 62 23 58 44 18 31 18 20 81 11 44 10 90 44 24
19 77 37 35 39 17 89 52 29 7 57 46 16 51 76 59 55 59 80 64 28
71 50 37 50 15 69 34 91 81 42 38 40 47 60 59 52 19 44 34 102 86
45 26 80 36 51 63 18 69 61 27 28 11 17 113 13 43 72 77 54 73 40
80 97 90 60 38 45 40 27 67 56 33 29 55 31 46 23 26 89 30 10 4
133 75 36 92 93 25 35 40 30 59 48 11 46 112 29 60 19 44 22 70 53
20 44 77 33 54 56 55 63 53 62 77 13 41 48 69 35 32 54 102 41 61
35 53 38 77 19 21 22 31 26 96 37 23 16 51 22 60 95 53 42 17 24
71 52 14 63 52 15 60 47 54 70 24 41 43 62 101 24 36 39 53 30 34
61 37 39 44 51 58 32 9 19 8 6 59 73 48 43 25 61 41 20 45 52
35 41 77 25 28 70 49 32 44 39 75 7 23 58 81 49 74 7 68 75 27
25 23 38 31 30 39 31 84 54 63 56 78 42 53 50 38 30 15 26 59 44
17 6 24 78 61 65 59 34 53 8 69 50 20 27 80 41 57 49 20 133 24
54 9 31 26 44 7 60 37 33 35 39 125 56 30 32 36 45 40 86 11 54
61 52 12 21 65 17 14 87 85 64 78 35 22 12 54 46 32 68 24 60 83
36 21 18 49 28 51 29 28 10 71 14 18 49 27 63 17 9 56 20 56 48
65 64 77 59 52 51 51 55 63 36 21 36 68 24 37 29 46 120 60 78 89
69 54 34 50 41 65 41 65 50 118 46 98 44 14 65 74 61 15 45 27 45
111 40 60 50 64 15 55 71 28 29 61 28 20 82 39 57 35 38 71 68 37
68 52 62 49 37 30 34 75 79 26 32 92 53 49 65 26 20 43 75 58 47
93 19 35 54 64 47 63 31 43 76 82 20 66 28 91 55 67 59 54 30 72
37 48 27 40 47 23 73 33 44 51 67 20 43 106 78 53 37 54 73 61 81
35 36 40 61 56 14 58 39 64 36 50 70 29 47 31 37 47 44 122 57 40
58 55 68 21 119 74 17 34 31 58 32 86 39 57 34 17 97 36 30 37 10
20 20 34 77 31 68 20 71 62 18 72 38 135 70 31 88 78 53 28 48 28
98 93 40 28 30 10 70 17 93 69 46 68 36 71 77 20 57 40 24 66 33
88 66 45 44 86 35 24 56 36 57 75 72 52 14 43 58 54 28 42 70 26
29 25 73 64 61 15 64 83 35 38 96 53 57 82 47 52 36 20 37 37 71
23 72 64 36 63 40 43 64 62 16 62 13 74 31 29 35 81 39 90 48 30
69 28 32 45 42 49 57 64 33 58 102 30 38 22 44 80 65 90 40 53 66
47 25 30 97 92 51 30 69 29 25 26 79 76 6 60 40 32 55 28 58 35
15 73 63 24 99 48 16 60 63 37 129 41 66 47 31 103 51 96 48 51 80
58 14 25 44 52 75 40 55 62 23 50 34 30 17 47 70 37 37 11 65 26
58 60 28 112 56 67 75 73 32 68 29 62 43 72 19 77 31 31 56 82 23
22 107 42 84 35 104 83 93 44 67 61 95 43 15 36 64 44 42 80 42 54
45 17 75 79 24 49 9 30 73 43 8 14 81 12 37 25 53 36 101 72 37
37 35 47 23 51 28 89 63 32 33 21 60 47 29 37 85 24 35 71 58 52
42 62 39 56 79 34 34 111 72 74 56 45 120 36 43 65 42 124 42 40 38
63 31 25 33 47 18 27 50 46 71 24 34 84 27 27 19 60 55 11 52 69
60 50 36 46 24 27 32 51 69 19 44 44 36 34 34 53 72 60 66 70 38
47 63 73 69 68 25 48 30 32 35 35 60 62 60 20 25 44 79 75 59 55
18 83 116 32 62 54 18 27 23 30 37 39 26 39 80 42 76 107 94 25 81
36 25 45 55 41 34 56 61 72 60 39 68 75 28 52 52 58 48 76 49 43
39 71 31 90 36 35 49 110 44 25 20 82 39 33 47 115 82 8 45 63 18
34 52 48 57 67 74 65 28 73 55 43 74 70 34 84 59 35 38 29 14 23
51 46 20 35 31 41 55 44 33 17 93 39 85 68 22 96 25 23 110 102 25
54 32 42 23 20 33 15 48 33 47 39 66 40 7 92 62 18 25 79 37 45
17 47 51 10 43 37 20 42 56 82 45 55 29 34 93 53 21 64 32 22 28
45 47 46 64 60 62 38 25 58 44 15 67 62 29 89 37 50 78 16 63 17
30 58 35 71 33 50 71 34 59 8 14 17 19 60 36 33 65 69 40 86 50
42 15 35 47 35 18 16 32 24 54 32 53 11 36 33 68 25 88 32 104 43
34 56 34 72 24 51 69 85 72 40 20 89 31 45 41 47 48 42 80 36 38
19 29 24 77 65 42 12 53 37 72 28 107 16 96 84 51 34 43 37 66 16
16 79 72 16 46 139 20 64 32 28 47 30 53 25 55 56 19 74 73 41 64
43 31 39 49 19 11 51 46 24 57 47 64 20 72 31 39 27 20 74 74 19
73 80 36 49 53 34 70 64 49 76 43 67 58 79 24 18 46 52 21 43 71
53 42 71 13 70 61 45 41 64 28 63 48 57 71 68 62 39 62 7 65 22
40 52 21 89 29 78 83 27 30 55 36 27 39 60 63 98 37 79 12 50 37
29 32 48 28 24 51 24 75 22 50 66 65 26 22 84 64 42 63 36 44 109
88 16 53 99 37 58 67 71 26 15 60 28 52 33 59 16 52 65 42 76 30
95 59 28 43 45 21 81 29 62 61 55 17 54 60 47 33 97 24 35 38 49
46 66 48 47 43 30 65 67 51 16 26 24 19 30 51 37 7 45 67 127 89
23 75 50 41 36 51 64 67 50 27 80 114 65 68 29 29 29 69 33 24 47
59 35 57 58 40 28 6 54 26 52 26 73 28 32 29 103 48 67 76 103 84
25 46 68 43 58 22 14 47 51 12 48 35 77 61 42 65 105 50 45 10 111
39 70 72 29 98 42 92 15 29 46 65 70 57 55 40 16 20 42 69 97 35
52 33 63 38 56 26 80 24 23 16 61 32 79 28 25 37 25 52 79 73 22
75 58 67 72 42 21 50 15 110 78 44 62 80 20 44 71 22 36 87 73 32
25 14 34 40 82 41 44 91 23 61 33 43 65 66 41 58 10 16 26 81 91
66 29 29 47 53 48 29 84 79 29 16 33 53 22 66 76 23 42 49 31 40
31 79 55 73 54 37 77 48 56 44 35 14 26 103 64 61 58 15 32 65 12
65 27 36 42 21 52 31 16 61 80 44 77 16 42 86 24 64 45 26 20 37
47 40 10 59 44 99 38 51 58 31 41 79 24 64 61 88 44 49 25 29 88
83 29 14 63 64 16 30 69 18 78 51 60 80 18 56 37 89 54 27 74 13
56 53 60 63 39 55 77 42 33 97 73 52 60 65 53 51 24 90 85 31 77
18 34 35 69 98 52 36 29 69 21 28 55 7 86 35 83 38 28 70 50 55
23 25 57 68 51 75 51 43 31 53 48 15 40 21 12 89 72 110 66 63 84
43 70 62 61 30 10 31 43 33 40 97 42 39 80 71 29 7 24 64 78 103
53 56 25 39 7 40 72 60 41 73 77 53 64 78 60 10 20 61 59 38 63
28 51 27 15 35 91 88 46 38 73 96 23 34 76 35 45 27 27 35 45 95
26 15 24 57 44 30 31 39 42 18 75 82 99 21 39 55 47 41 44 34 11
100 40 37 58 10 15 20 18 71 12 40 20 37 39 68 33 52 64 58 30 101
22 24 59 84 38 64 64 48 37 78 77 44 54 4 35 30 47 50 112 38 113
56 37 40 23 8 59 31 50 41 31 37 12 36 73 53 37 64 32 6 54 31
67 30 23 69 73 30 46 52 58 58 40 24 71 101 62 50 31 30 67 66 66
61 21 33 46 64 77 100 52 26 19 66 39 51 20 49 10 41 47 15 53 38
40 19 57 65 96 61 57 65 8 36 9 43 64 20 43 23 14 37 99 27 60
39 48 65 9 15 4 52 32 24 78 46 39 20 77 50 56 44 21 67 40 49
103 23 16 34 31 51 66 27 81 14 15 55 94 82 10 25 10 45 79 66 46
26 58 19 81 29 43 58 79 51 57 36 39 46 46 72 18 12 67 56 21 45
63 66 96 21 29 92 36 48 51 25 46 38 111 60 60 45 20 72 75 64 64
97 19 6 42 33 17 22 37 57 31 95 50 30 28 57 28 11 33 43 63 120
15 54 15 88 43 95 59 56 26 80 41 27 49 3 42 84 61 45 60 93 59
38 54 41 30 47 38 37 45 64 54 49 46 36 22 74 48 36 23 68 56 27
48 7 53 30 23 59 83 74 62 83 46 72 62 70 90 143 43 42 69 55 38
70 47 9 40 42 82 24 43 39 55 18 31 11 54 27 46 40 44 29 78 16
73 21 31 28 42 67 42 19 56 76 64 25 19 22 16 79 72 78 19 14 56
8 36 33 33 28 28 59 13 35 57 11 68 91 58 37 56 45 44 96 77 69
110 48 69 35 46 42 42 34 40 32 68 53 48 66 49 64 63 65 31 35 24
88 58 36 56 53 30 51 39 44 78 69 42 30 13 21 42 59 34 16 12 82
38 53 22 58 67 45 77 40 52 56 26 27 41 23 89 53 118 58 73 27 69
21 68 19 63 26 72 15 36 98 51 130 20 48 58 94 86 75 43 69 64 79
15 41 52 69 65 65 29 78 26 57 43 50 22 38 29 71 70 9 73 54 83
81 31 61 71 83 35 22 57 22 25 63 86 35 83 45 66 84 93 40 43 131
35 46 35 107 18 67 45 90 30 18 46 59 62 38 40 32 72 27 59 40 55
42 28 70 74 76 85 56 99 20 73 36 92 31 31 13 47 48 57 21 56 93
80 10 35 55 46 19 47 91 39 34 17 60 30 31 44 40 51 85 46 16 34
28 69 8 27 62 88 77 109 51 21 116 55 68 47 30 6 49 11 51 107 39
14 92 41 36 110 15 63 50 43 5 58 62 39 34 57 28 32 7 73 67 27
78 41 53 52 29 17 66 53 32 22 36 40 71 64 22 30 28 24 57 59 24
59 19 36 12 77 37 11 58 32 80 45 14 57 63 76 28 39 67 55 28 34
55 38 91 69 86 53 35 36 29 42 44 28 30 45 26 38 42 40 44 96 71
37 40 47 45 89 53 52 54 59 38 51 26 20 66 89 70 47 74 63 79 63
17 39 23 72 39 13 48 30 22 27 34 21 35 53 16 39 60 30 12 48 27
33 50 63 61 72 47 39 34 41 43 42 58 45 46 29 31 89 65 93 23 66
82 60 89 16 50 52 42 57 78 42 28 26 55 75 34 60 5 35 23 128 75
65 38 63 90 76 28 47 60 34 53 61 46 51 122 30 42 75 53 58 8 19
52 50 117 20 39 65 68 18 20 52 57 13 92 96 67 22 111 79 26 55 67
43 81 31 57 38 41 27 105 57 16 43 112 67 74 57 67 56 16 55 46 75
42 31 63 69 24 25 67 39 36 66 40 32 4 74 53 41 24 54 52 72 36
34 30 40 53 12 40 74 56 50 62 40 60 99 49 54 112 43 34 33 62 55
25 37 32 66 16 57 30 13 28 64 38 46 30 82 58 64 60 109 16 27 62
35 36 25 48 39 61 54 101 53 20 9 65 49 42 88 71 74 58 38 54 74
26 77 68 62 96 65 49 42 60 42 73 63 73 35 33 78 35 28 70 54 47
34 73 44 12 58 33 35 80 34 109 52 54 46 47 68 24 67 47 75 50 70
63 58 53 76 66 72 49 83 14 37 59 37 83 69 43 34 49 45 58 20 72
17 41 19 83 15 61 17 49 83 76 12 96 50 31 34 80 35 79 15 112 54
27 51 56 27 29 78 48 48 17 39 76 48 83 60 87 33 87 72 69 75 46
124 40 40 68 17 40 56 100 68 55 96 115 50 57 42 17 19 53 20 48 24
45 53 84 41 54 5 72 42 77 94 63 21 19 43 59 76 33 22 84 109 63
82 58 24 13 45 21 104 10 35 63 5 39 95 61 35 71 23 76 67 43 44
24 54 52 20 50 33 30 65 53 50 48 104 39 36 19 49 41 46 92 82 46
53 33 49 64 66 63 101 57 63 29 24 8 61 61 74 20 75 57 75 33 51
39 61 25 67 18 78 53 24 40 52 43 81 34 33 45 51 32 73 38 90 23
44 66 39 75 31 46 34 22 69 69 12 29 63 63 23 15 50 91 61 45 53
48 33 34 67 41 105 29 25 9 69 65 10 49 55 33 48 59 38 48 44 18
28 66 17 23 71 60 46 52 42 62 57 42 39 37 68 22 57 34 24 60 10
44 49 57 29 58 56 28 56 32 46 82 81 118 59 27 41 34 55 26 64 22
75 19 92 15 40 38 42 66 79 62 71 40 61 51 68 71 50 77 62 69 50
62 78 18 61 84 33 70 13 41 52 97 17 62 38 64 41 95 99 42 32 51
112 22 45 43 12 24 72 46 6 49 73 63 31 40 51 64 30 73 105 96 57
41 61 82 34 67 43 49 34 37 42 66 36 36 13 55 31 74 68 46 79 50
63 41 33 38 42 51 32 51 41 10 47 82 12 52 55 51 39 10 26 48 51
92 46 60 45 59 69 78 35 34 48 85 69 37 76 72 43 49 82 17 84 36
32 56 17 43 64 88 51 57 22 63 24 22 28 12 16 72 70 15 76 96 98
57 24 17 48 43 74 52 52 49 37 26 39 46 103 55 80 23 91 48 47 41
68 63 16 25 33 34 50 72 104 54 50 47 17 49 94 44 47 54 27 53 78
34 90 79 87 29 55 41 26 49 18 17 34 46 82 21 67 72 54 67 15 50
49 53 61 30 41 35 35 21 38 48 43 42 43 29 54 49 19 49 48 6 40
38 79 60 75 28 8 33 36 39 58 35 34 70 55 107 20 16 29 20 81 72
75 21 42 23 40 60 34 54 26 96 55 40 24 52 31 24 27 44 54 56 57
83 54 32 15 48 44 11 79 92 48 13 94 32 75 87 56 31 17 51 71 51
49 53 43 71 24 15 41 40 20 50 99 23 32 37 61 80 46 56 61 48 84
82 41 16 10 48 57 106 33 66 11 50 26 62 40 25 29 70 72 31 68 27
76 49 48 30 44 27 30 59 33 29 91 24 50 70 24 51 28 42 75 54 25
63 39 31 69 61 42 21 29 101 49 60 24 27 42 23 89 67 29 51 59 16
70 12 13 42 64 51 46 78 93 47 32 23 73 88 104 52 56 35 106 18 37
66 20 48 41 56 47 8 57 105 81 43 69 53 68 19 58 88 70 29 88 67
20 34 66 33 35 16 72 47 32 31 25 28 52 23 45 41 20 27 72 17 38
50 47 41 95 63 51 44 38 40 66 19 27 42 51 44 20 75 34 28 48 13
23 40 45 57 29 62 78 113 12 36 48 103 59 86 54 47 74 69 42 78 36
43 25 21 15 70 54 74 54 56 52 23 51 51 75 61 13 65 50 38 83 46
62 42 28 29 52 25 28 42 39 51 66 71 16 37 27 76 58 74 32 20 78
61 67 36 67 38 54 47 37 52 67 37 30 53 74 66 92 58 54 22 104 29
18 62 19 43 34 78 48 13 19 70 59 33 46 98 41 58 66 107 52 27 60
80 29 36 50 60 68 23 33 70 26 71 22 96 32 18 59 24 108 91 20 34
46 22 89 59 30 44 21 58 51 22 54 27 61 61 57 69 24 20 22 32 80
54 68 61 46 74 26 96 79 79 22 52 30 66 56 82 59 60 76 23 85 51
11 53 23 31 20 111 70 32 44 31 69 9 56 54 43 19 52 30 21 53 29
76 58 24 35 28 33 18 80 49 38 40 89 52 50 88 36 25 20 28 15 44
67 44 15 11 7 59 18 26 53 67 73 81 42 78 78 14 80 27 39 49 76
