5 5 7 11 37 47 28
6 7 14 16 8 36 7
6 8 17 20 36 42 66
6 5 13 6 40 42 18
5 3 10 15 29 14 55
6 7 24 10 17 43 31
4 8 7 24 37 37 16
6 12 8 9 35 28 24
8 8 13 5 27 38 51
4 6 7 10 13 41 79
5 10 10 25 27 36 49
6 8 11 34 28 26 42
3 6 10 20 31 32 59
5 8 6 34 46 17 32
6 9 26 19 18 9 9
6 7 21 13 18 80 16
5 7 18 30 9 33 53
7 11 10 15 19 25 31
8 12 13 32 30 21 61
6 10 12 16 8 66 44
4 7 17 23 31 34 54
6 10 10 15 24 17 50
6 10 6 7 39 40 115
4 4 12 13 20 40 28
8 9 12 29 12 27 35
6 6 7 11 37 39 37
8 6 17 21 25 27 8
3 14 22 20 12 40 21
4 13 12 6 27 10 122
8 10 4 16 23 58 54
7 7 5 10 18 26 28
7 12 6 33 32 34 45
3 3 21 26 41 25 44
3 8 3 11 47 40 75
4 4 17 13 35 41 63
7 9 22 32 28 24 47
8 11 6 23 12 44 35
6 7 12 10 20 19 24
5 7 12 4 12 19 71
8 12 10 30 18 35 53
3 8 10 20 30 41 76
7 11 12 8 26 25 28
5 10 13 14 23 32 29
6 9 10 24 30 35 61
6 6 14 14 10 53 19
6 6 17 16 32 77 45
7 4 21 23 14 37 27
6 12 14 13 23 30 31
7 9 14 30 20 50 14
5 13 12 11 18 21 40
6 6 13 10 36 19 13
5 5 13 20 14 5 52
8 10 11 21 18 61 16
6 7 15 14 19 18 56
7 11 12 19 28 34 52
7 7 11 29 54 26 80
4 9 8 10 6 33 83
4 5 6 10 21 47 39
3 10 7 16 30 50 68
6 9 20 13 26 31 50
7 6 10 14 5 66 36
7 7 5 15 12 55 35
6 10 19 17 15 53 34
7 4 7 36 12 27 13
8 3 17 17 25 57 25
4 12 18 10 25 30 68
7 7 15 5 21 40 72
5 5 4 12 40 40 17
4 9 11 23 17 17 68
6 6 9 7 43 23 68
5 7 7 26 10 17 67
6 10 15 22 21 48 14
3 6 8 30 16 50 27
6 9 9 24 14 18 32
6 5 12 28 13 36 70
7 9 20 5 19 41 34
4 10 13 14 37 50 55
8 6 6 16 19 19 27
6 11 3 15 39 51 28
6 10 10 19 29 17 21
5 9 16 18 17 15 39
6 6 12 36 21 37 41
3 9 16 4 15 31 60
3 9 7 21 24 34 58
8 11 15 16 34 44 105
7 12 12 15 33 54 39
7 9 6 25 46 35 37
8 8 12 12 33 42 39
7 6 9 30 12 41 18
5 4 9 8 10 23 88
3 10 6 16 48 59 124
5 10 14 23 11 28 52
5 6 23 8 30 34 13
3 4 11 13 30 20 60
6 8 10 35 32 30 82
8 8 17 6 16 18 28
6 7 15 5 39 31 55
8 5 19 21 7 20 91
5 9 21 23 33 48 75
7 4 9 8 44 58 32
6 6 21 11 4 36 47
4 3 10 17 32 51 26
7 5 16 8 31 24 40
4 11 10 30 9 21 53
5 7 12 8 39 34 26
5 9 8 20 17 31 41
4 10 22 15 23 15 32
7 6 13 21 14 28 48
7 7 16 14 30 48 39
4 8 6 10 10 30 23
4 8 13 10 29 44 65
7 5 12 8 15 28 58
4 11 13 15 37 31 45
5 7 8 24 20 60 70
7 12 10 10 24 19 52
6 13 11 31 14 21 13
7 6 20 32 15 21 54
6 6 5 7 15 35 33
3 4 18 17 11 37 63
6 7 10 8 30 16 18
6 4 15 27 12 22 64
5 13 10 13 10 46 96
4 8 14 30 44 35 45
7 9 4 14 26 32 37
7 7 13 12 22 18 42
7 6 15 22 10 21 37
5 7 11 23 33 21 8
5 15 5 7 13 15 39
7 7 12 29 21 14 53
6 5 15 22 40 38 39
7 8 20 16 6 42 67
5 7 9 13 56 27 34
7 13 6 12 11 21 52
6 9 16 37 21 40 54
7 4 10 19 25 28 49
3 12 8 14 30 34 27
8 6 16 13 20 44 52
6 11 3 27 36 31 10
6 9 9 19 30 26 30
6 4 8 15 24 46 53
3 10 10 13 26 41 42
7 5 9 10 24 56 26
6 10 9 25 11 27 43
7 8 12 9 13 6 78
4 11 10 5 18 28 56
4 6 16 14 20 15 34
7 10 9 18 12 21 54
6 8 10 16 31 18 79
5 6 13 5 25 39 31
7 9 9 19 11 38 16
7 10 9 25 30 69 59
4 8 14 12 27 46 17
3 9 14 8 9 49 25
6 7 12 7 6 52 126
6 11 16 19 13 20 54
7 4 18 23 37 27 21
