6 5 10 7 8 7 24
4 6 15 14 11 36 27
7 7 6 15 10 17 23
5 6 6 11 20 25 7
5 3 3 20 18 42 42
3 3 9 20 17 12 8
4 10 5 18 5 13 24
4 7 8 10 15 27 3
6 9 11 12 21 10 11
5 7 6 5 13 23 47
6 5 12 21 6 7 30
6 6 7 13 14 9 20
6 11 11 9 8 6 24
5 5 8 22 21 8 40
3 10 15 11 29 6 11
5 6 8 17 12 11 42
3 7 8 8 8 23 44
3 4 7 18 8 16 40
6 4 6 15 17 11 12
4 5 9 13 30 9 29
3 6 5 7 4 18 55
5 9 6 15 9 3 17
3 6 8 13 17 16 32
7 7 5 14 20 21 48
4 4 12 14 9 18 7
4 5 8 9 21 19 26
4 7 8 8 14 8 34
7 9 7 11 6 12 35
4 6 6 14 23 20 35
5 4 9 12 33 12 46
3 5 7 7 19 12 35
4 8 10 11 5 27 35
4 4 7 9 15 30 21
6 8 11 8 6 27 45
4 8 5 10 21 21 32
6 3 14 17 16 3 22
6 8 13 9 8 4 16
5 4 11 8 16 14 32
4 5 12 10 14 13 24
4 3 11 19 15 14 35
5 3 6 20 15 13 16
5 10 8 10 11 11 9
4 6 6 9 14 11 14
6 5 9 11 9 34 13
5 4 14 18 8 26 48
6 4 6 7 16 28 40
6 4 13 4 23 8 52
7 6 7 25 8 17 42
5 4 8 9 17 5 31
5 8 5 10 19 20 33
3 4 12 11 14 46 6
8 9 10 10 12 18 17
5 6 9 7 21 21 51
4 6 8 11 23 12 26
4 7 8 11 22 17 12
7 8 6 11 3 14 55
5 3 8 12 14 12 11
3 5 10 15 20 24 10
4 5 6 3 17 24 24
5 4 5 13 15 9 15
4 7 5 5 17 12 13
5 9 4 4 17 10 26
5 6 5 16 6 36 52
3 5 4 11 9 15 49
4 4 6 10 24 13 14
5 3 8 16 32 12 49
5 7 9 8 30 15 20
6 7 4 9 20 23 21
4 7 9 5 11 19 44
5 4 8 14 14 9 13
6 5 8 8 22 28 34
5 5 7 13 12 16 21
4 7 6 5 19 12 34
7 5 8 17 16 20 39
4 5 10 11 20 17 18
6 7 12 8 9 16 15
3 8 7 13 30 35 23
4 7 8 16 17 15 23
5 7 5 8 4 13 18
6 3 8 7 24 12 39
4 3 15 16 17 14 22
5 5 8 13 23 22 38
8 5 8 12 17 32 26
5 7 5 21 22 5 63
5 5 8 8 12 19 34
6 9 16 4 33 13 55
4 6 11 10 22 7 21
4 6 12 12 18 10 24
6 6 7 14 7 31 15
5 5 4 13 7 7 15
3 7 3 18 9 31 25
6 7 6 6 15 13 12
5 6 10 13 12 27 7
4 7 6 15 18 4 44
6 5 10 15 22 15 59
3 5 5 11 21 23 18
5 4 8 7 23 22 30
4 6 8 10 21 23 30
4 5 6 8 5 38 52
7 8 5 11 25 10 19
4 7 3 11 17 23 10
3 7 10 8 21 16 29
5 3 10 15 5 13 66
5 5 9 14 25 21 22
5 4 6 14 16 13 22
4 6 9 15 21 16 35
5 7 5 9 11 16 17
5 3 4 11 26 24 47
5 8 5 9 14 12 18
4 7 4 8 21 13 5
3 10 10 6 23 29 19
4 5 5 20 10 21 45
4 5 4 6 8 7 23
5 6 9 13 16 23 27
4 10 5 21 14 9 25
6 4 3 5 18 16 56
6 7 5 6 16 25 35
4 4 6 13 10 14 21
3 5 11 6 11 22 38
3 7 13 12 25 32 22
4 5 6 9 19 14 23
4 8 6 5 24 9 29
6 7 11 4 9 11 26
4 8 10 15 9 18 19
6 6 9 12 22 33 27
5 4 5 10 16 16 35
5 7 17 8 17 24 26
6 4 8 19 17 27 41
6 8 3 11 8 28 36
6 8 8 8 5 11 40
5 16 7 12 9 21 41
4 6 7 9 5 11 28
6 7 3 25 11 11 46
4 7 3 4 23 23 31
7 5 8 10 22 20 25
5 3 7 11 11 32 47
5 7 8 5 13 4 35
3 7 8 10 27 5 16
5 3 10 6 5 22 12
4 4 6 12 8 14 26
6 4 11 16 18 28 27
3 9 5 16 13 25 44
5 7 10 10 8 20 29
5 7 4 15 14 21 19
5 6 10 10 18 13 45
5 6 4 8 7 25 40
5 11 11 12 11 21 26
6 8 6 19 15 9 33
5 7 8 8 10 17 3
6 5 7 11 14 16 18
4 4 13 8 14 50 27
4 5 5 17 13 26 17
5 8 11 17 19 21 13
3 7 5 11 8 28 15
4 10 8 11 12 10 26
5 9 7 11 17 8 46
4 9 4 14 20 19 8
5 5 13 6 13 19 5
5 8 7 9 16 28 6
4 5 7 6 16 20 39
3 8 10 17 11 22 17
6 4 9 6 12 28 49
6 4 10 3 37 28 35
6 6 10 21 8 43 29
4 4 8 13 29 10 20
5 4 11 12 7 37 15
5 7 9 21 22 11 30
5 6 4 9 26 28 30
5 5 16 22 14 12 28
3 5 6 9 4 35 39
4 3 7 13 28 12 37
5 5 5 7 15 26 17
4 7 8 12 14 20 5
5 3 9 8 6 10 37
4 5 9 16 15 10 24
6 5 8 10 9 18 34
8 7 15 16 8 23 16
4 6 5 7 22 26 20
4 8 8 5 12 24 46
5 9 8 6 9 39 35
6 8 8 20 30 21 23
7 7 10 8 8 22 24
4 10 8 6 21 8 46
7 3 10 6 6 14 6
5 4 4 9 21 26 25
4 3 4 7 8 26 35
6 6 3 5 14 26 72
5 8 7 13 8 16 33
5 9 7 23 23 40 19
4 4 9 14 26 9 11
5 5 9 11 16 28 23
3 3 3 7 29 12 33
5 8 8 14 10 31 31
4 7 7 7 6 13 35
6 5 9 6 16 23 40
4 6 7 10 6 25 10
3 5 6 19 26 23 32
7 10 8 3 7 18 28
6 9 15 10 35 3 30
4 8 5 16 24 22 27
6 9 9 17 43 15 12
4 6 3 9 17 17 33
4 7 7 13 16 35 12
4 3 14 16 16 17 28
4 5 5 12 18 24 16
5 5 10 7 13 46 15
6 4 8 21 11 35 42
5 5 11 7 8 16 53
6 8 4 11 7 31 50
4 9 9 11 6 28 34
5 7 8 8 4 21 14
5 6 4 3 16 20 27
4 4 5 7 12 5 33
5 5 7 4 20 13 20
4 5 6 10 13 23 27
5 7 9 6 8 15 18
3 5 11 8 7 10 52
4 4 9 16 32 25 12
3 6 5 11 23 14 28
7 6 9 12 23 23 7
3 6 9 14 21 39 20
7 6 8 6 16 23 19
5 12 5 7 19 26 26
5 5 8 16 31 22 15
5 6 5 6 10 16 59
4 8 3 14 10 27 24
4 4 7 14 15 24 17
5 7 6 3 15 3 40
6 7 9 10 8 21 8
7 3 3 19 14 15 27
4 7 8 13 12 32 47
6 3 4 19 10 34 38
4 3 13 15 16 8 30
3 4 3 8 5 16 38
4 11 10 8 13 18 11
4 6 7 14 8 16 11
4 4 6 21 12 17 22
5 9 9 10 5 9 23
3 8 11 9 10 18 16
3 5 8 9 20 31 23
4 6 7 4 8 19 28
5 6 9 15 9 26 31
5 6 7 21 18 15 45
6 7 9 14 23 26 11
5 5 13 15 15 13 23
5 7 6 9 16 24 24
6 9 11 10 10 40 21
5 7 9 15 13 44 13
6 11 6 8 19 16 19
7 3 8 7 24 32 13
6 6 11 7 10 15 27
4 8 6 11 9 34 31
6 4 6 7 7 21 3
3 8 4 7 24 27 20
7 6 6 5 8 28 33
5 9 11 5 7 33 37
5 5 8 8 19 19 14
5 3 5 3 10 11 24
5 5 3 7 25 18 23
5 7 6 11 6 21 60
4 7 10 8 20 18 16
4 5 9 8 22 27 43
5 6 7 10 7 11 18
6 7 14 17 15 16 42
5 5 7 12 20 26 27
4 7 10 12 5 15 48
3 6 4 8 8 7 24
4 4 5 15 15 23 12
4 6 8 11 11 4 15
5 8 9 10 6 25 49
7 4 6 7 5 20 25
5 8 6 11 17 33 26
4 4 4 5 27 11 50
3 7 8 8 10 7 27
4 6 5 10 12 42 13
6 9 8 9 11 21 28
5 9 8 11 18 4 34
5 7 5 9 5 36 17
4 3 6 7 14 4 44
3 10 4 20 19 12 33
5 3 12 8 8 13 23
5 5 10 11 3 25 24
3 6 8 21 16 50 32
5 5 10 4 14 21 36
