7 7 8 15 15 7 38
5 5 8 21 30 21 48
5 11 15 20 17 34 80
6 5 6 9 19 37 24
5 7 15 5 24 19 36
3 6 11 12 10 62 44
4 7 15 15 17 40 32
7 10 7 23 34 36 54
6 13 5 5 11 16 79
3 4 19 9 33 34 36
4 12 15 19 28 31 56
6 10 7 12 7 20 22
6 12 9 15 29 35 55
3 9 8 19 29 37 60
8 9 10 10 25 44 62
4 4 19 31 15 39 41
8 7 10 22 18 11 30
7 12 9 28 16 18 49
5 5 6 14 35 52 39
7 12 11 9 8 60 41
7 11 12 22 39 49 53
8 4 14 6 16 16 43
7 7 9 23 5 46 60
8 12 12 28 8 11 43
6 6 8 9 12 29 34
5 7 11 15 27 75 50
7 9 22 19 37 40 49
6 3 10 14 24 28 38
6 9 10 27 8 47 46
5 6 9 24 29 33 43
7 6 4 7 25 30 53
6 11 13 16 7 40 45
4 8 7 16 32 17 36
4 8 4 16 21 27 15
4 6 3 8 15 55 38
3 5 5 19 16 28 54
5 3 4 6 31 58 9
8 9 19 9 23 11 43
6 8 13 7 38 35 72
5 6 21 9 21 7 33
7 5 10 24 18 21 46
5 5 5 16 37 31 63
5 9 18 21 26 31 38
5 8 11 7 33 68 21
6 10 6 20 23 47 69
4 8 10 27 55 48 27
7 11 4 11 44 36 43
5 14 3 22 10 30 46
5 7 4 16 29 41 69
7 4 13 28 28 26 60
6 3 14 13 10 18 27
4 4 14 20 19 10 32
5 15 13 5 23 18 79
7 12 6 12 18 42 56
4 8 14 21 14 38 34
8 11 13 11 17 6 80
4 13 13 24 14 22 9
6 7 5 7 23 21 73
7 14 15 20 39 10 27
7 14 9 16 32 26 27
5 8 5 19 27 14 86
5 11 3 12 17 66 6
6 6 14 23 16 15 59
8 8 16 18 4 30 45
6 7 11 22 29 36 20
5 10 4 19 37 45 42
4 8 12 30 35 46 55
5 10 8 19 37 36 65
8 8 21 9 16 25 14
4 7 8 5 17 26 86
4 14 22 27 20 41 10
4 4 11 11 28 60 41
7 5 11 21 26 31 27
4 7 8 11 31 35 105
6 8 6 7 14 25 96
7 12 13 28 15 44 18
6 13 17 17 38 33 39
7 7 15 27 17 23 60
8 10 8 26 29 16 58
7 7 10 27 6 33 77
6 9 8 3 32 16 32
7 9 11 23 11 34 37
5 10 3 19 8 11 39
5 6 9 20 32 24 82
6 13 9 13 9 70 30
5 5 15 7 44 19 22
5 11 5 22 10 26 53
6 9 13 29 35 44 57
3 10 16 9 11 18 26
7 8 16 15 28 30 54
5 8 14 22 37 14 50
5 7 6 11 17 27 33
5 10 10 26 16 49 71
6 6 16 24 29 22 56
4 12 16 12 36 33 10
3 8 8 9 17 31 44
7 8 4 16 38 11 48
7 12 5 12 25 50 58
3 5 6 35 20 61 31
5 3 4 29 18 36 29
4 8 9 11 18 28 34
8 3 11 15 37 36 5
6 7 14 22 15 12 34
6 8 18 6 26 17 79
6 13 13 14 12 11 65
6 8 3 16 8 39 59
6 7 7 3 52 25 38
3 9 11 14 8 15 65
3 13 3 15 31 29 63
5 7 7 14 5 24 81
8 7 9 19 4 53 45
7 9 7 15 14 45 29
8 10 7 5 28 22 90
3 8 10 11 37 57 47
6 5 8 22 8 26 29
5 5 21 26 31 24 24
6 8 11 26 32 56 23
5 3 11 34 5 49 44
6 8 9 20 19 31 17
5 6 9 17 24 23 45
7 6 20 30 31 32 39
4 9 13 14 33 57 36
7 12 7 6 40 11 25
8 11 12 3 43 36 39
7 9 14 23 16 29 55
6 8 14 16 51 48 43
8 5 13 9 30 23 46
6 7 12 31 29 11 66
3 9 7 13 23 48 44
6 10 12 18 36 57 31
5 6 13 18 23 7 57
4 4 14 22 33 58 72
7 11 10 21 20 14 18
7 7 12 21 9 26 50
5 13 12 6 23 43 33
7 8 13 25 30 46 17
3 5 11 12 31 39 45
7 3 10 23 17 28 21
4 8 15 21 41 49 17
5 13 22 22 20 21 21
4 13 16 12 23 42 31
4 7 10 15 17 18 12
4 10 15 11 24 44 32
3 5 14 10 24 19 71
4 15 7 16 45 37 76
7 6 13 8 22 21 43
8 9 10 19 34 7 27
5 9 10 21 43 34 33
7 8 14 9 30 25 14
4 6 5 6 11 29 42
4 12 14 10 22 13 47
7 12 9 8 21 35 38
4 5 8 18 13 38 32
6 9 15 26 40 21 44
7 9 8 19 43 21 18
5 6 20 19 13 58 30
4 7 17 27 18 23 77
3 11 15 32 33 41 66
6 9 14 26 36 20 35
4 10 17 14 27 23 42
6 7 10 19 17 46 78
7 10 14 35 23 50 83
5 10 6 17 22 14 53
6 11 11 26 40 31 41
3 12 12 12 10 50 60
8 5 17 13 34 60 53
7 9 5 21 10 58 55
6 7 10 21 15 43 37
6 7 10 12 21 47 73
4 3 20 10 18 39 23
3 11 13 13 29 38 56
7 12 5 16 32 53 66
7 6 9 22 44 27 18
4 8 3 19 26 31 50
4 12 19 14 20 10 49
8 6 10 16 32 26 40
6 9 12 16 18 42 35
6 9 10 18 33 36 36
3 11 18 26 22 84 58
4 5 19 8 34 19 77
4 3 14 11 14 41 72
4 5 6 22 41 20 59
4 5 9 19 10 41 19
5 9 13 16 19 53 55
5 6 14 9 14 39 39
6 7 15 20 26 43 49
8 13 4 23 4 30 73
8 9 15 20 17 40 36
7 10 15 14 38 38 25
6 9 16 18 24 38 45
5 5 14 16 11 50 59
6 10 3 26 8 33 17
4 9 13 28 16 6 28
4 5 17 21 13 43 78
6 11 15 9 9 49 105
5 6 22 23 36 50 15
4 12 8 5 26 46 56
8 11 8 12 14 42 69
7 4 14 10 13 41 60
5 9 17 37 17 61 43
5 9 10 16 17 12 40
7 4 9 37 10 52 24
5 8 15 14 34 29 17
4 11 12 17 29 52 48
7 13 9 21 5 38 24
7 8 10 21 25 34 37
5 7 16 14 31 31 47
4 9 5 16 22 10 9
3 11 13 12 35 28 44
6 10 19 15 35 24 66
5 5 12 27 24 25 34
5 13 5 14 34 15 55
6 6 15 21 31 44 3
3 5 14 10 30 50 16
6 9 14 9 38 25 45
3 3 8 18 31 50 41
8 7 11 17 23 25 45
3 5 15 18 16 45 9
4 9 10 19 26 40 64
7 7 12 19 19 36 53
5 10 8 24 14 16 55
5 6 7 15 34 39 69
5 13 11 28 36 15 50
5 12 4 21 22 8 39
6 6 11 17 30 23 20
5 6 11 15 28 41 30
3 13 13 19 12 16 53
7 5 7 15 20 7 37
4 4 6 5 20 48 16
4 7 15 5 22 26 22
4 4 12 9 22 38 53
6 10 16 18 29 30 43
6 10 17 21 32 43 65
7 13 22 20 24 49 66
5 4 8 24 16 30 52
6 15 10 12 13 31 52
5 8 13 19 23 49 11
7 9 20 12 18 37 28
4 7 14 22 12 18 83
7 13 7 11 49 37 91
3 6 11 10 11 21 87
3 6 12 7 26 30 24
7 7 6 26 13 38 65
4 12 17 12 14 12 37
5 12 12 20 5 35 35
3 3 7 17 9 30 47
7 3 7 20 36 17 23
4 10 19 4 17 23 26
3 9 11 12 13 36 35
5 10 10 17 24 8 18
5 11 18 12 13 55 44
6 12 8 8 41 35 48
4 7 14 13 37 46 12
6 14 5 16 35 21 54
8 7 10 26 20 45 109
5 10 11 25 25 24 26
5 11 7 18 26 39 50
7 8 13 15 16 44 83
7 10 8 19 20 75 45
7 12 11 17 13 35 34
5 8 4 20 33 35 61
7 11 19 24 31 36 39
6 9 9 7 23 7 65
4 10 3 8 27 6 53
5 7 4 16 34 26 45
8 3 12 12 34 29 36
4 9 6 17 26 4 29
7 11 15 16 24 28 10
6 5 9 17 45 6 38
4 12 8 13 14 11 46
7 7 12 15 25 50 24
8 11 14 21 7 50 40
8 11 9 12 20 27 44
6 10 8 11 24 70 75
6 9 10 8 20 29 50
7 7 13 15 29 22 59
6 5 21 26 5 40 93
6 8 9 13 4 20 70
7 13 18 6 43 40 42
5 7 3 24 29 12 70
4 6 10 14 21 49 18
5 9 22 22 17 37 46
4 8 7 4 27 5 6
3 4 10 16 20 35 30
7 11 9 13 43 21 68
6 7 6 15 46 42 65
5 9 16 10 25 17 62
6 7 10 12 40 24 19
5 9 20 17 29 20 14
6 4 13 11 13 7 64
8 7 10 14 19 51 43
5 6 14 15 18 45 40
3 6 9 21 34 42 7
5 9 10 19 14 29 12
3 7 12 17 37 24 28
3 10 4 18 30 44 51
6 10 23 26 21 41 72
4 12 10 18 24 33 30
7 4 9 15 17 44 33
4 6 14 14 21 9 23
7 4 7 21 5 18 73
3 9 12 26 19 39 76
6 12 19 26 5 58 39
8 8 14 16 34 34 39
6 6 8 11 18 60 38
6 5 6 13 38 50 65
6 9 18 17 19 27 81
7 4 17 8 20 23 33
5 10 10 16 16 25 20
5 9 9 16 20 43 40
4 4 12 19 13 60 108
5 10 18 6 45 20 82
7 6 6 28 21 19 89
5 11 10 6 18 11 71
6 11 15 21 13 41 66
6 8 15 22 18 53 33
5 7 19 16 15 16 23
5 8 17 14 21 29 57
5 11 16 22 13 16 70
5 6 11 8 15 28 36
3 7 12 16 9 7 47
6 13 16 21 30 28 12
5 11 9 23 27 17 41
4 6 11 13 40 22 9
6 9 13 11 36 24 22
3 12 8 19 29 9 24
4 8 16 24 37 23 61
7 13 19 15 14 19 40
6 8 19 10 32 22 22
7 7 7 21 20 14 16
4 10 6 7 29 26 63
6 8 13 27 12 48 81
7 3 9 25 22 43 40
3 3 16 18 19 21 17
6 11 6 19 27 53 48
4 5 12 28 18 14 34
7 8 15 21 19 10 47
3 4 9 13 23 34 65
6 11 13 7 43 49 64
5 10 9 14 33 49 101
5 6 14 24 23 8 47
3 6 9 12 17 20 26
4 8 9 8 30 31 31
5 12 19 9 15 36 60
6 7 19 9 15 34 44
8 4 14 15 37 47 19
5 11 3 24 23 21 29
5 11 18 12 29 11 61
7 8 5 12 24 60 22
7 11 17 24 6 20 6
6 5 15 15 28 19 24
3 11 16 23 47 22 57
5 4 12 7 36 7 28
3 5 12 38 31 42 33
6 4 5 13 12 26 62
7 7 8 23 17 37 54
5 8 17 20 14 51 35
3 9 15 13 17 38 50
4 9 8 7 30 61 63
6 10 8 29 29 45 12
6 5 7 7 14 51 53
7 13 12 12 39 36 40
6 11 13 26 34 47 43
7 9 11 21 26 13 22
5 7 13 17 13 46 65
6 3 15 24 22 11 21
6 8 15 28 19 40 67
8 8 14 10 19 30 65
7 5 9 9 18 4 61
7 5 6 10 28 22 40
5 6 5 20 12 13 29
8 8 12 14 21 20 77
3 5 7 24 4 36 73
7 10 12 10 9 55 72
7 11 10 18 22 28 89
6 9 17 11 29 38 90
5 9 13 12 21 47 73
4 7 10 17 21 32 21
7 9 18 23 21 46 23
7 7 14 13 12 9 49
5 6 14 17 30 21 56
8 15 21 9 12 27 38
5 10 8 16 22 34 24
7 4 6 5 9 51 16
4 12 15 21 27 40 32
4 5 19 11 23 45 41
3 12 11 32 20 26 48
4 8 12 15 16 23 69
7 9 14 25 30 24 56
7 7 9 27 6 47 117
7 12 10 13 13 38 93
7 13 13 18 28 45 21
8 4 8 17 30 37 69
7 5 7 15 9 36 28
7 5 5 25 15 36 24
5 10 7 24 19 12 57
5 7 15 22 26 58 115
6 7 16 9 19 65 51
3 3 12 20 14 63 42
7 7 18 13 18 22 99
7 6 22 22 33 42 53
4 9 12 12 22 22 49
6 11 15 27 23 26 23
6 12 11 16 4 22 51
7 5 16 14 28 25 64
6 12 9 15 35 29 60
7 12 12 18 16 29 77
5 5 9 14 27 27 32
5 11 12 16 26 35 74
7 6 13 14 38 47 43
7 7 11 3 38 14 23
7 5 13 27 28 37 17
4 13 18 9 19 21 60
4 9 17 7 15 59 81
3 13 13 8 10 13 24
5 6 14 10 35 63 23
4 13 9 20 33 25 67
4 10 8 17 16 13 23
4 7 4 36 13 20 105
7 10 9 15 16 31 90
5 7 15 11 10 20 56
3 3 16 28 8 36 85
6 7 11 24 15 14 72
6 11 22 7 17 29 30
6 7 6 8 12 31 60
5 11 14 23 24 48 83
3 10 12 17 27 32 48
8 9 16 20 22 37 48
4 8 16 15 14 26 27
5 13 20 31 16 38 33
4 6 4 25 14 59 72
6 4 4 28 16 27 53
5 4 7 20 28 46 84
4 7 9 8 16 33 43
4 4 15 16 15 14 57
3 9 10 12 27 15 35
5 7 16 17 4 6 20
6 8 5 27 34 47 22
6 3 13 8 45 43 68
7 12 6 15 33 59 63
6 5 8 8 10 31 14
7 7 6 24 17 35 33
3 9 10 22 10 21 25
5 7 6 27 16 34 48
5 9 8 22 49 42 8
4 4 10 18 44 26 7
3 3 6 17 25 51 15
4 6 18 13 18 26 31
5 9 17 15 29 20 63
7 7 19 36 33 33 48
5 12 11 28 12 36 53
3 8 8 20 24 37 14
7 7 16 24 11 42 25
8 3 14 6 8 19 31
4 14 16 7 42 61 21
7 9 14 15 33 17 21
7 10 13 27 18 19 71
4 9 14 4 20 35 18
3 6 9 20 16 36 39
4 7 9 16 16 35 108
5 5 11 26 11 19 55
6 10 23 13 22 19 54
3 9 10 4 36 24 75
5 5 10 25 27 18 10
3 13 11 17 13 42 29
5 14 10 18 21 63 35
3 9 9 26 27 49 21
5 9 15 12 27 25 34
6 7 9 22 33 37 15
7 4 14 24 20 28 56
7 12 9 11 17 32 59
7 10 13 6 14 51 36
6 11 13 18 11 28 29
5 9 18 8 21 25 60
4 12 11 16 23 34 9
6 9 13 10 19 21 49
6 5 15 11 23 17 17
6 9 11 20 3 35 42
5 7 9 10 29 4 58
6 3 3 28 21 47 26
8 10 8 21 29 15 55
7 12 14 10 18 28 39
6 12 11 19 49 51 32
7 3 6 32 11 43 56
6 7 20 21 31 41 11
5 7 23 10 17 19 57
6 9 8 22 20 44 33
3 8 7 32 28 28 29
8 10 13 16 10 42 121
4 10 12 20 7 77 57
4 10 15 10 45 63 58
3 4 12 17 19 42 34
5 13 16 14 50 30 101
4 8 8 23 34 14 11
6 11 26 6 40 32 37
4 6 13 18 12 36 20
6 7 11 22 15 81 31
6 10 4 9 31 20 82
8 8 5 23 22 7 49
4 7 5 16 13 20 92
5 3 11 18 24 16 68
8 9 13 18 18 46 50
6 8 15 16 27 45 87
7 9 16 12 25 42 7
5 10 10 19 8 28 74
5 7 26 23 28 33 47
5 11 3 11 7 7 72
7 11 15 9 40 28 36
6 11 10 16 30 46 86
7 4 6 11 27 60 28
8 5 15 15 18 49 32
4 7 21 14 14 33 55
6 6 7 16 15 15 13
5 4 13 19 23 42 38
7 11 11 15 18 59 44
6 8 20 19 48 21 18
6 5 7 17 28 31 13
7 13 12 16 27 55 23
5 7 9 8 19 17 38
3 10 6 18 33 39 42
3 5 17 23 21 64 53
5 5 8 19 11 28 28
5 4 10 23 6 46 45
3 9 12 12 28 38 91
5 6 14 27 42 22 11
5 10 18 17 30 41 52
7 7 8 15 12 35 46
5 10 5 9 13 36 53
4 5 7 11 11 27 44
3 6 18 16 16 47 63
4 11 10 17 26 19 23
4 8 9 22 49 49 58
7 9 13 11 22 30 72
5 7 9 9 27 83 50
5 8 5 16 18 44 108
5 5 4 11 22 28 99
6 4 14 9 27 48 58
7 5 10 37 19 47 93
7 7 21 15 34 29 31
7 5 6 27 46 26 59
4 5 14 12 17 50 24
6 9 11 10 17 30 21
5 11 11 14 19 24 64
6 5 11 8 27 39 30
6 7 15 19 24 29 30
4 9 11 10 27 51 63
7 8 14 18 32 13 34
6 11 7 25 15 39 48
4 7 16 22 21 28 33
5 9 13 16 23 34 24
4 10 6 13 26 20 49
6 8 12 3 8 24 38
4 8 8 26 18 17 61
5 7 10 16 9 29 80
5 6 7 13 10 44 64
7 8 9 20 9 80 68
3 3 3 13 36 4 37
5 7 18 22 24 24 70
6 12 19 6 29 37 19
8 7 15 5 28 22 75
7 6 17 8 19 29 62
5 5 6 11 31 24 19
5 11 5 9 31 74 50
4 8 18 19 22 39 59
7 5 7 14 9 43 11
5 10 5 14 28 36 54
7 7 5 20 12 65 31
5 8 8 21 22 12 102
8 9 17 18 16 34 50
7 9 11 20 9 25 64
8 9 17 26 32 34 18
5 5 15 21 25 49 17
8 7 12 25 8 48 59
5 11 13 18 18 30 38
4 9 13 43 27 24 71
6 6 16 25 25 23 102
6 6 12 19 17 33 84
7 3 12 9 27 47 64
8 9 14 17 31 9 31
7 10 20 8 40 28 24
5 14 16 17 24 28 12
6 7 16 23 30 17 68
6 7 8 24 9 46 61
6 5 8 21 14 67 70
3 7 3 9 18 40 29
6 7 13 20 28 49 12
7 10 24 10 14 21 58
7 9 9 16 33 13 37
6 9 19 30 31 15 17
6 8 9 6 40 41 73
4 3 13 21 22 54 56
8 11 10 12 14 16 72
6 4 6 14 15 15 33
6 8 10 23 15 17 94
7 9 11 15 30 11 43
6 9 10 28 16 37 64
6 6 8 27 34 25 15
5 11 9 11 14 18 42
7 4 16 11 25 53 36
8 6 11 32 27 57 69
8 8 18 8 21 39 109
8 11 12 10 20 37 61
6 11 9 4 45 31 34
6 7 11 12 37 41 36
5 11 12 15 26 34 34
5 5 17 21 29 10 28
3 6 19 7 24 58 24
6 13 11 21 25 38 69
5 12 14 21 33 27 29
7 8 5 10 22 22 74
5 12 9 17 25 60 116
5 9 8 24 43 27 82
5 10 13 27 48 25 22
8 9 19 14 29 67 70
5 7 10 10 21 12 66
6 11 12 10 16 37 56
4 7 12 9 24 34 42
7 8 13 21 26 19 21
8 5 11 7 30 34 3
6 11 13 12 28 11 50
8 5 18 27 21 69 44
7 6 8 16 27 11 19
7 7 6 23 11 58 42
7 8 10 10 24 50 25
5 5 16 28 36 57 55
5 5 8 16 22 6 42
8 5 8 14 23 43 35
5 7 12 6 19 8 42
5 4 18 13 13 43 59
6 5 13 10 28 31 67
7 4 5 20 21 30 46
6 5 11 36 34 45 24
3 9 8 25 38 58 45
4 9 9 12 13 24 46
6 9 7 21 19 26 36
6 9 7 16 11 33 39
7 8 7 4 23 35 28
4 11 15 27 5 27 66
4 6 22 16 33 51 44
6 6 16 22 19 29 55
6 9 11 6 39 62 69
4 3 9 15 18 59 56
6 7 8 15 20 11 89
5 9 16 13 9 39 42
6 6 17 24 54 53 22
5 4 14 11 31 44 35
5 6 8 16 15 27 42
5 3 14 11 31 35 12
5 10 15 32 16 13 23
5 5 13 7 36 51 32
4 8 11 12 32 26 43
6 3 7 22 19 23 20
5 5 7 24 28 15 13
7 12 13 12 13 41 69
8 6 9 22 28 3 61
4 12 18 13 44 11 36
4 9 8 11 37 39 67
5 13 4 26 19 59 66
5 9 8 20 27 29 71
4 11 3 19 21 45 70
5 12 15 19 32 23 22
4 9 14 16 22 38 33
3 9 9 14 35 29 63
6 9 18 29 18 19 11
7 8 15 28 13 46 53
6 6 6 22 20 30 37
6 10 14 24 6 67 69
6 12 7 24 4 35 44
5 7 11 18 33 13 45
7 12 10 6 29 25 21
4 8 7 24 15 62 76
7 4 20 15 38 9 76
4 7 16 16 30 29 21
6 8 6 19 10 34 14
5 12 10 12 49 25 61
5 13 8 5 10 50 66
5 12 12 30 21 20 23
5 7 11 21 35 41 42
7 5 17 21 14 41 67
3 10 16 9 31 37 57
6 7 18 9 15 13 64
7 8 22 19 24 39 44
7 11 14 10 25 13 59
5 8 6 15 12 48 88
5 8 8 18 20 46 45
6 8 19 26 14 75 32
7 7 10 9 16 17 38
6 6 11 11 29 47 28
5 8 15 15 10 58 49
5 3 13 18 29 39 45
7 9 12 25 17 79 83
7 7 6 8 25 14 53
4 12 12 28 42 38 55
6 12 11 21 19 45 43
5 6 18 21 8 53 34
6 7 8 20 26 15 106
6 12 8 12 37 38 16
5 11 22 26 24 62 38
7 12 11 10 42 24 27
5 11 10 19 23 20 39
7 11 7 25 44 35 56
8 11 13 30 40 29 51
6 11 17 25 17 44 56
3 7 7 24 26 73 4
3 7 8 17 5 64 36
5 10 21 20 31 21 8
4 4 17 17 15 34 40
6 10 11 13 41 12 29
3 9 15 7 14 16 14
8 12 19 21 10 22 66
4 4 13 15 6 16 24
6 8 13 13 13 11 17
8 8 15 5 37 27 47
5 6 12 20 31 34 45
5 7 8 22 16 37 33
7 7 19 19 26 18 25
3 15 11 17 11 47 61
5 6 4 24 26 29 71
8 10 14 8 17 18 37
4 8 25 15 12 42 33
6 5 5 21 12 12 31
5 6 5 9 12 32 70
4 5 19 8 35 42 83
7 9 19 29 27 75 83
6 6 9 16 27 31 65
5 9 20 20 33 30 30
6 4 20 21 26 26 50
6 10 4 24 13 13 47
5 9 8 24 27 57 38
4 6 10 9 37 56 22
8 5 14 21 13 26 49
6 12 6 8 41 8 36
5 8 15 8 21 10 43
7 6 9 27 26 34 59
5 5 8 18 21 33 19
4 4 11 19 20 3 38
4 10 5 23 25 59 68
4 8 13 12 20 17 42
7 5 11 23 8 34 61
4 10 23 17 32 6 58
6 8 11 16 14 38 78
3 8 12 29 29 34 50
6 3 15 21 24 40 46
7 12 3 22 25 48 59
4 8 11 11 28 28 14
5 10 6 22 21 30 32
5 9 15 24 35 51 108
5 11 3 17 22 15 43
3 8 17 8 21 39 94
3 9 7 30 22 43 72
6 12 9 27 26 38 52
7 8 10 14 9 30 78
5 8 10 8 27 52 49
5 11 15 11 34 52 10
5 3 13 5 31 41 27
7 5 17 24 20 17 52
5 11 10 15 23 33 34
7 14 8 17 8 61 38
5 11 15 17 19 34 60
5 10 14 35 5 43 15
5 13 7 6 5 40 71
6 11 6 9 21 15 23
6 9 11 25 20 38 8
7 6 7 9 19 23 69
5 7 15 19 31 23 65
3 12 8 22 11 59 39
4 11 15 9 20 36 100
6 12 11 16 30 72 55
5 8 4 33 21 33 37
5 6 5 8 13 44 42
7 6 15 16 34 46 39
6 7 15 9 18 10 39
6 12 9 11 42 13 77
8 6 7 5 34 42 24
7 14 11 23 11 68 40
3 5 6 24 24 21 46
4 11 15 14 15 72 10
8 6 13 12 34 16 30
5 11 4 29 23 34 50
5 8 11 16 32 31 55
5 3 13 18 4 21 15
6 9 6 22 30 29 71
7 5 16 16 28 44 64
5 5 22 9 32 15 69
8 5 8 25 54 13 41
7 9 3 33 20 14 29
4 3 23 28 4 29 12
6 8 12 12 19 10 54
4 5 10 11 20 40 79
7 7 10 14 18 14 19
7 5 18 25 15 5 60
4 7 16 32 7 41 59
8 10 15 17 27 35 20
6 4 18 17 48 38 35
4 8 4 22 40 30 20
8 7 13 14 28 15 55
7 5 12 24 18 30 57
4 15 11 27 37 10 11
7 14 7 15 29 25 26
7 6 9 30 32 12 69
5 6 14 6 33 35 12
7 3 20 19 25 22 62
6 6 14 15 15 63 94
7 7 6 9 35 39 30
3 5 6 19 16 29 64
4 3 5 3 24 54 30
5 9 14 15 46 50 32
8 13 12 35 33 54 73
7 3 10 21 29 16 30
7 8 16 18 35 44 71
8 6 12 22 51 50 88
8 10 11 26 15 54 19
4 9 7 10 36 32 45
7 8 14 16 32 49 50
6 9 20 13 37 27 38
5 7 10 18 30 12 76
4 9 13 12 13 36 20
8 10 19 16 10 44 18
4 5 18 19 13 31 35
6 6 5 15 42 47 45
4 5 17 24 22 30 64
5 4 4 30 22 30 13
7 7 13 14 17 26 33
6 9 7 21 15 57 55
6 4 11 20 19 50 20
8 12 12 6 9 23 32
5 8 24 17 30 16 32
4 12 8 20 13 34 16
4 5 11 16 25 22 23
5 9 14 5 43 49 74
5 8 11 18 48 41 37
3 10 18 18 27 30 16
6 3 13 14 28 20 24
7 7 13 37 23 21 44
6 6 9 20 14 53 98
4 5 12 18 22 43 20
4 9 18 32 8 19 80
7 13 10 11 20 61 64
5 10 13 4 7 17 54
7 8 10 35 39 45 33
6 8 10 12 5 77 77
5 7 16 3 26 17 11
6 7 6 8 32 48 61
5 8 13 9 18 35 62
5 4 13 8 22 55 53
6 8 8 22 19 27 44
4 10 13 13 22 58 60
8 7 11 23 41 46 15
3 6 15 26 27 67 54
6 7 14 23 39 33 72
7 7 9 3 20 25 51
8 4 13 7 14 45 34
3 14 11 18 16 59 46
4 11 13 5 3 44 59
7 5 4 6 26 57 34
5 9 8 13 27 27 21
6 3 9 13 21 26 106
6 9 8 15 10 27 26
6 4 13 9 40 12 48
7 12 13 16 13 22 70
7 13 7 33 24 27 42
3 9 9 16 22 23 48
6 11 14 13 38 37 27
6 7 19 10 34 20 21
4 6 10 17 19 35 28
8 8 12 19 25 28 41
4 12 8 29 8 18 42
7 5 13 13 47 33 90
3 10 6 17 27 31 23
7 4 12 23 30 23 20
8 5 17 16 16 80 46
6 12 15 14 26 28 46
7 6 4 14 28 19 57
7 7 4 19 9 37 53
5 5 10 4 27 16 35
6 11 14 17 14 52 9
6 5 11 16 28 36 32
3 7 9 27 16 50 48
5 15 12 14 12 21 28
7 7 15 26 24 45 20
4 4 10 13 25 30 40
6 9 14 10 27 27 17
8 12 15 28 7 16 77
4 11 12 15 33 16 17
5 11 10 17 22 31 67
5 11 8 22 28 69 66
5 7 10 18 14 31 93
